,LessEq_2bp,3bp_4bp,5bp_6bp,7bp_8bp,9bp_11bp,12bp_14bp,More_15bp,Insertion,MaxClass
ENSMUSG00000030102_gR51f,0.14500000000000002,0.09000000000000001,0.075,0.07500000000000001,0.12000000000000001,0.09000000000000001,0.24500000000000002,0.16,More_15bp
ENSMUSG00000026202_gR266r,0.06375,0.45375,0.02625,0.01375,0.036250000000000004,0.30874999999999997,0.03750000000000001,0.06000000000000001,3bp_4bp
ENSMUSG00000026202_gR177f,0.2728813559322034,0.22745762711864406,0.060000000000000005,0.01423728813559322,0.06847457627118646,0.12983050847457625,0.15661016949152545,0.07050847457627119,LessEq_2bp
ENSMUSG00000026202_gR86f,0.17333333333333334,0.14777777777777779,0.1,0.08222222222222222,0.16888888888888887,0.05777777777777778,0.11555555555555555,0.15444444444444444,LessEq_2bp
ENSMUSG00000022565_gR364r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000022565_gR61r,0.10375000000000001,0.073125,0.22812500000000002,0.021250000000000005,0.106875,0.29499999999999993,0.12437500000000003,0.0475,12bp_14bp
ENSMUSG00000022565_gR52r,0.116,0.18,0.264,0.012,0.128,0.036000000000000004,0.08000000000000002,0.18400000000000002,5bp_6bp
ENSMUSG00000026203_gR290r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000026203_gR370f,0.12181818181818183,0.21636363636363634,0.04727272727272727,0.32363636363636367,0.04363636363636364,0.03454545454545455,0.06909090909090908,0.14363636363636362,7bp_8bp
ENSMUSG00000026203_gR420r,0.25846153846153846,0.09846153846153845,0.10461538461538461,0.10615384615384615,0.06,0.08923076923076922,0.1184615384615385,0.1646153846153846,LessEq_2bp
ENSMUSG00000049422_gR193f,0.21666666666666665,0.08,0.22666666666666666,0.04,0.18,0.07666666666666666,0.09999999999999996,0.08,5bp_6bp
ENSMUSG00000049422_gR307f,0.06384615384615384,0.07076923076923076,0.03307692307692307,0.01769230769230769,0.6769230769230768,0.003076923076923077,0.07461538461538464,0.060000000000000005,9bp_11bp
ENSMUSG00000049422_gR447f,0.0923076923076923,0.44461538461538463,0.07153846153846154,0.1053846153846154,0.09846153846153846,0.019230769230769232,0.09230769230769238,0.07615384615384616,3bp_4bp
ENSMUSG00000022562_gR407f,0.12071428571428572,0.08928571428571427,0.13857142857142857,0.22999999999999998,0.0992857142857143,0.155,0.0585714285714286,0.1085714285714286,7bp_8bp
ENSMUSG00000022562_gR213r,0.11466666666666667,0.34,0.05333333333333334,0.08266666666666667,0.15333333333333335,0.026666666666666665,0.07333333333333333,0.156,3bp_4bp
ENSMUSG00000022562_gR61f,0.26,0.18000000000000002,0.08,0.0,0.04,0.12000000000000001,0.1,0.22,LessEq_2bp
ENSMUSG00000026208_gR209f,0.19333333333333333,0.125,0.08333333333333333,0.051666666666666666,0.18500000000000003,0.04333333333333333,0.24,0.07833333333333334,More_15bp
ENSMUSG00000026208_gR477r,0.27666666666666667,0.043333333333333335,0.13666666666666666,0.16666666666666666,0.07333333333333333,0.006666666666666665,0.1033333333333333,0.19333333333333333,LessEq_2bp
ENSMUSG00000026208_gR477f,0.1792,0.064,0.20240000000000002,0.21359999999999998,0.0888,0.012799999999999999,0.11759999999999993,0.12160000000000001,7bp_8bp
ENSMUSG00000026207_gR24r,0.06,0.195,0.039999999999999994,0.025,0.32,0.11000000000000001,0.11750000000000001,0.1325,9bp_11bp
ENSMUSG00000026207_gR98f,0.21523809523809526,0.1542857142857143,0.06857142857142857,0.019999999999999997,0.12190476190476192,0.09619047619047619,0.14000000000000004,0.18380952380952378,LessEq_2bp
ENSMUSG00000026207_gR321f,0.18,0.10705882352941178,0.0588235294117647,0.06823529411764706,0.1411764705882353,0.20588235294117646,0.12235294117647053,0.1164705882352941,12bp_14bp
ENSMUSG00000063450_gR147f,0.18131868131868134,0.22813186813186814,0.17538461538461536,0.03846153846153847,0.07560439560439561,0.11450549450549449,0.09428571428571433,0.09230769230769231,3bp_4bp
ENSMUSG00000063450_gR254f,0.08857142857142858,0.12571428571428572,0.11142857142857145,0.15714285714285717,0.16,0.04,0.15428571428571433,0.1628571428571429,Insertion
ENSMUSG00000063450_gR294r,0.14,0.09000000000000001,0.13333333333333333,0.08666666666666663,0.11333333333333333,0.2933333333333334,0.05,0.09333333333333332,12bp_14bp
ENSMUSG00000006127_gR53f,0.14285714285714285,0.11142857142857145,0.1485714285714286,0.08571428571428572,0.18857142857142858,0.05142857142857143,0.10000000000000003,0.17142857142857143,9bp_11bp
ENSMUSG00000006127_gR309r,0.1845454545454545,0.0818181818181818,0.25909090909090915,0.11636363636363635,0.028181818181818183,0.21363636363636365,0.07272727272727274,0.04363636363636363,5bp_6bp
ENSMUSG00000006127_gR322r,0.24490566037735845,0.14830188679245285,0.03660377358490566,0.13056603773584902,0.06830188679245286,0.09773584905660379,0.10716981132075476,0.16641509433962262,LessEq_2bp
ENSMUSG00000020241_gR294r,0.07666666666666666,0.043333333333333335,0.03666666666666667,0.3966666666666667,0.11666666666666664,0.12666666666666665,0.060000000000000005,0.14333333333333334,7bp_8bp
ENSMUSG00000018893_gR346f,0.24536585365853658,0.10536585365853661,0.0829268292682927,0.10926829268292682,0.07365853658536586,0.14682926829268292,0.16195121951219515,0.07463414634146341,LessEq_2bp
ENSMUSG00000018893_gR134r,0.22222222222222224,0.14666666666666664,0.06666666666666668,0.07111111111111112,0.06666666666666667,0.0488888888888889,0.1777777777777778,0.2,LessEq_2bp
ENSMUSG00000018893_gR25f,0.15000000000000002,0.107,0.09400000000000001,0.171,0.29800000000000004,0.05800000000000001,0.07700000000000003,0.045,9bp_11bp
ENSMUSG00000001119_gR371r,0.064,0.384,0.02,0.104,0.20800000000000002,0.060000000000000005,0.068,0.09200000000000001,3bp_4bp
ENSMUSG00000001119_gR207f,0.04,0.36,0.02,0.04,0.06,0.18,0.13999999999999999,0.16,3bp_4bp
ENSMUSG00000001119_gR16r,0.25142857142857145,0.13714285714285715,0.0742857142857143,0.06571428571428573,0.05142857142857143,0.07428571428571427,0.16571428571428573,0.18000000000000002,LessEq_2bp
ENSMUSG00000051747_gR442r,0.09999999999999998,0.03333333333333333,0.04952380952380952,0.5028571428571428,0.08190476190476191,0.12285714285714286,0.0561904761904762,0.05333333333333333,7bp_8bp
ENSMUSG00000051747_gR435r,0.0,0.08,0.0,0.54,0.0,0.2,0.02,0.16,7bp_8bp
ENSMUSG00000051747_gR11r,0.17500000000000002,0.13499999999999998,0.135,0.085,0.11499999999999999,0.16000000000000003,0.155,0.04,LessEq_2bp
ENSMUSG00000024068_gR159f,0.13157894736842105,0.1231578947368421,0.12842105263157896,0.010526315789473682,0.06421052631578947,0.061052631578947365,0.2757894736842105,0.20526315789473684,More_15bp
ENSMUSG00000024068_gR203r,0.2372972972972973,0.09513513513513511,0.036216216216216214,0.09567567567567567,0.22918918918918918,0.09729729729729729,0.13297297297297292,0.07621621621621621,LessEq_2bp
ENSMUSG00000024068_gR360r,0.175,0.25,0.030000000000000002,0.125,0.165,0.055,0.11500000000000003,0.085,3bp_4bp
ENSMUSG00000032349_gR247r,0.09619047619047619,0.05428571428571429,0.07904761904761906,0.14095238095238097,0.2247619047619048,0.09904761904761905,0.1504761904761905,0.15523809523809523,9bp_11bp
ENSMUSG00000032349_gR260r,0.1,0.24200000000000005,0.20800000000000002,0.118,0.07800000000000001,0.06200000000000001,0.128,0.064,3bp_4bp
ENSMUSG00000032349_gR454r,0.2088888888888889,0.053333333333333344,0.22666666666666668,0.24222222222222223,0.09333333333333334,0.07777777777777779,0.03555555555555556,0.06222222222222222,7bp_8bp
ENSMUSG00000022500_gR227f,0.126,0.078,0.188,0.32300000000000006,0.044000000000000004,0.126,0.07600000000000003,0.039,7bp_8bp
ENSMUSG00000022500_gR163r,0.12666666666666668,0.29555555555555557,0.07333333333333333,0.024444444444444446,0.13555555555555557,0.08222222222222222,0.15777777777777785,0.10444444444444445,3bp_4bp
ENSMUSG00000022500_gR142r,0.13,0.15,0.03,0.28,0.060000000000000005,0.08,0.09999999999999999,0.17,7bp_8bp
ENSMUSG00000032342_gR207r,0.108,0.09,0.23399999999999999,0.036,0.09000000000000002,0.3580000000000001,0.042000000000000016,0.042,12bp_14bp
ENSMUSG00000032342_gR371r,0.1911111111111111,0.1436111111111111,0.08222222222222225,0.1372222222222222,0.03111111111111111,0.05916666666666668,0.19999999999999976,0.15555555555555553,More_15bp
ENSMUSG00000032342_gR407f,0.16999999999999998,0.10250000000000001,0.24375000000000002,0.06375000000000001,0.11125000000000002,0.052500000000000005,0.13750000000000007,0.11875,5bp_6bp
ENSMUSG00000027809_gR226f,0.13333333333333333,0.1766666666666667,0.4104761904761905,0.08952380952380955,0.07857142857142857,0.022380952380952376,0.05047619047619051,0.03857142857142857,5bp_6bp
ENSMUSG00000027809_gR173r,0.08,0.06,0.08,0.28,0.21999999999999997,0.06,0.1,0.12000000000000001,7bp_8bp
ENSMUSG00000027809_gR154f,0.10153846153846155,0.10615384615384615,0.03230769230769231,0.013846153846153845,0.044615384615384626,0.08615384615384616,0.45846153846153864,0.15692307692307692,More_15bp
ENSMUSG00000045103_gR154f,0.16461538461538464,0.1526923076923077,0.14192307692307693,0.09461538461538463,0.11307692307692307,0.07538461538461538,0.06153846153846158,0.19615384615384618,Insertion
ENSMUSG00000045103_gR258f,0.304,0.164,0.084,0.036000000000000004,0.108,0.068,0.048000000000000015,0.188,LessEq_2bp
ENSMUSG00000066440_gR263r,0.15111111111111108,0.04000000000000001,0.25555555555555554,0.2688888888888889,0.11555555555555556,0.03777777777777778,0.07777777777777779,0.05333333333333334,7bp_8bp
ENSMUSG00000066440_gR134r,0.18133333333333335,0.28800000000000003,0.268,0.04,0.06266666666666666,0.032,0.07200000000000001,0.056,3bp_4bp
ENSMUSG00000066440_gR79r,0.19384615384615383,0.05384615384615384,0.1123076923076923,0.024615384615384615,0.10461538461538464,0.10153846153846154,0.3138461538461541,0.09538461538461539,More_15bp
ENSMUSG00000042524_gR369f,0.11866666666666667,0.16133333333333333,0.016,0.11199999999999999,0.3506666666666666,0.016,0.053333333333333316,0.17200000000000001,9bp_11bp
ENSMUSG00000042524_gR368r,0.1,0.315,0.045,0.15,0.13,0.07,0.065,0.125,3bp_4bp
ENSMUSG00000042524_gR135f,0.26666666666666666,0.08666666666666667,0.14666666666666667,0.10666666666666666,0.09333333333333334,0.08666666666666667,0.060000000000000005,0.15333333333333332,LessEq_2bp
ENSMUSG00000032332_gR107f,0.3411627906976744,0.14348837209302326,0.06186046511627908,0.04465116279069768,0.09860465116279069,0.08488372093023255,0.15837209302325567,0.06697674418604652,LessEq_2bp
ENSMUSG00000032332_gR89r,0.21999999999999997,0.06666666666666667,0.21999999999999995,0.04,0.11333333333333334,0.06,0.12000000000000001,0.16,LessEq_2bp
ENSMUSG00000032332_gR22r,0.07589743589743589,0.11743589743589744,0.03435897435897436,0.4584615384615385,0.06307692307692309,0.062051282051282054,0.03999999999999999,0.14871794871794872,7bp_8bp
ENSMUSG00000026248_gR288f,0.18,0.08,0.22000000000000003,0.18,0.14,0.04,0.04,0.12000000000000001,5bp_6bp
ENSMUSG00000026248_gR290f,0.0,0.06,0.325,0.295,0.21999999999999997,0.055,0.005,0.039999999999999994,5bp_6bp
ENSMUSG00000033323_gR353f,0.2,0.22,0.02,0.08,0.05,0.060000000000000005,0.12,0.25,Insertion
ENSMUSG00000033323_gR247f,0.24571428571428572,0.20571428571428574,0.1457142857142857,0.09714285714285714,0.06857142857142857,0.07142857142857142,0.11428571428571432,0.051428571428571435,LessEq_2bp
ENSMUSG00000033323_gR104f,0.308,0.10457142857142858,0.064,0.07599999999999998,0.27314285714285713,0.01942857142857143,0.09657142857142853,0.05828571428571429,LessEq_2bp
ENSMUSG00000034994_gR167f,0.02,0.16,0.34,0.18,0.06,0.14,0.02,0.08,5bp_6bp
ENSMUSG00000034994_gR313r,0.3726153846153846,0.10892307692307691,0.17107692307692307,0.05630769230769231,0.12184615384615388,0.06123076923076922,0.06307692307692306,0.04492307692307693,LessEq_2bp
ENSMUSG00000034994_gR349r,0.2545454545454545,0.1290909090909091,0.2290909090909091,0.14181818181818184,0.1,0.02727272727272727,0.07272727272727272,0.045454545454545456,LessEq_2bp
ENSMUSG00000034902_gR440r,0.18,0.3,0.22,0.06,0.08,0.0,0.0,0.16,3bp_4bp
ENSMUSG00000034902_gR464f,0.376551724137931,0.09517241379310346,0.15448275862068964,0.02068965517241379,0.02482758620689655,0.09862068965517239,0.07793103448275861,0.1517241379310345,LessEq_2bp
ENSMUSG00000034902_gR475f,0.05666666666666667,0.39,0.09333333333333334,0.1333333333333333,0.09666666666666666,0.006666666666666667,0.09666666666666662,0.12666666666666665,3bp_4bp
ENSMUSG00000022471_gR141f,0.13526315789473684,0.1336842105263158,0.19,0.13631578947368422,0.030000000000000002,0.11789473684210527,0.13052631578947366,0.12631578947368421,5bp_6bp
ENSMUSG00000022471_gR295f,0.1591304347826087,0.09999999999999999,0.14115942028985506,0.1556521739130435,0.14782608695652175,0.03333333333333333,0.06376811594202902,0.1991304347826087,Insertion
ENSMUSG00000022471_gR412r,0.11391304347826088,0.5034782608695652,0.09130434782608696,0.03652173913043478,0.09391304347826088,0.01652173913043478,0.04608695652173912,0.09826086956521737,3bp_4bp
ENSMUSG00000039176_gR432f,0.11,0.28,0.06,0.10999999999999999,0.24,0.02,0.060000000000000005,0.12000000000000001,3bp_4bp
ENSMUSG00000039176_gR388f,0.17111111111111107,0.11333333333333336,0.07333333333333333,0.053333333333333344,0.3288888888888889,0.10222222222222223,0.0977777777777778,0.060000000000000005,9bp_11bp
ENSMUSG00000039176_gR210r,0.06342857142857142,0.068,0.15285714285714286,0.4568571428571429,0.10942857142857143,0.01914285714285714,0.05799999999999998,0.07228571428571429,7bp_8bp
ENSMUSG00000025059_gR281f,0.056999999999999995,0.311,0.037000000000000005,0.15600000000000003,0.202,0.020999999999999998,0.05100000000000002,0.165,3bp_4bp
ENSMUSG00000025059_gR269r,0.16454545454545455,0.19181818181818183,0.0809090909090909,0.06227272727272728,0.04681818181818183,0.0990909090909091,0.17272727272727276,0.18181818181818182,3bp_4bp
ENSMUSG00000025059_gR189f,0.215,0.175,0.07,0.055,0.195,0.025,0.20500000000000007,0.06,LessEq_2bp
ENSMUSG00000025056_gR47r,0.13999999999999999,0.06666666666666667,0.15333333333333332,0.32,0.03333333333333333,0.02,0.06666666666666667,0.2,7bp_8bp
ENSMUSG00000025056_gR403r,0.09499999999999999,0.065,0.045,0.22750000000000004,0.3175,0.1375,0.060000000000000005,0.052500000000000005,9bp_11bp
ENSMUSG00000027993_gR471f,0.139,0.24,0.068,0.229,0.09000000000000002,0.035,0.13700000000000004,0.062000000000000006,3bp_4bp
ENSMUSG00000027993_gR321f,0.1225,0.07625000000000001,0.10500000000000001,0.03125,0.26125,0.08375,0.16375,0.15625000000000003,9bp_11bp
ENSMUSG00000027993_gR25f,0.16999999999999998,0.20555555555555555,0.1088888888888889,0.023333333333333338,0.03888888888888889,0.1877777777777778,0.10111111111111114,0.16444444444444445,3bp_4bp
ENSMUSG00000049537_gR383f,0.165,0.14250000000000002,0.2075,0.0475,0.225,0.052500000000000005,0.07750000000000001,0.0825,9bp_11bp
ENSMUSG00000049537_gR375r,0.16482758620689653,0.3655172413793104,0.08275862068965519,0.05517241379310345,0.13448275862068967,0.037931034482758606,0.05793103448275865,0.1013793103448276,3bp_4bp
ENSMUSG00000049537_gR188r,0.21333333333333337,0.09333333333333334,0.052000000000000005,0.17600000000000002,0.2266666666666666,0.04533333333333334,0.08000000000000004,0.11333333333333334,9bp_11bp
ENSMUSG00000032262_gR389r,0.2586046511627907,0.19813953488372094,0.06604651162790698,0.03767441860465117,0.07860465116279071,0.06930232558139535,0.13906976744186042,0.1525581395348837,LessEq_2bp
ENSMUSG00000032262_gR197f,0.12000000000000001,0.262,0.16600000000000004,0.04400000000000001,0.20200000000000004,0.049999999999999996,0.11800000000000004,0.038,3bp_4bp
ENSMUSG00000032262_gR76f,0.12941176470588237,0.0823529411764706,0.19529411764705884,0.19294117647058823,0.25529411764705884,0.03529411764705882,0.04705882352941176,0.0623529411764706,9bp_11bp
ENSMUSG00000051228_gR37r,0.132,0.13,0.16800000000000004,0.15200000000000002,0.194,0.038000000000000006,0.08400000000000002,0.10200000000000001,9bp_11bp
ENSMUSG00000051228_gR75f,0.055999999999999994,0.4552,0.039200000000000006,0.1096,0.06000000000000001,0.0432,0.044000000000000004,0.1928,3bp_4bp
ENSMUSG00000051228_gR212r,0.13833333333333334,0.08999999999999998,0.11499999999999999,0.15,0.19,0.04833333333333333,0.15833333333333335,0.10999999999999999,9bp_11bp
ENSMUSG00000052372_gR424f,0.10181818181818184,0.16363636363636366,0.04,0.25999999999999995,0.16727272727272732,0.07272727272727272,0.07636363636363633,0.11818181818181818,7bp_8bp
ENSMUSG00000052372_gR232f,0.1272727272727273,0.07818181818181817,0.07090909090909091,0.1545454545454545,0.10909090909090909,0.10181818181818181,0.20363636363636375,0.15454545454545454,More_15bp
ENSMUSG00000052372_gR197f,0.25076923076923074,0.17384615384615384,0.04923076923076923,0.04153846153846154,0.10461538461538464,0.11384615384615387,0.16307692307692317,0.10307692307692307,LessEq_2bp
ENSMUSG00000034656_gR41f,0.02,0.04,0.04,0.18,0.28,0.0,0.32000000000000006,0.12000000000000001,More_15bp
ENSMUSG00000034656_gR409r,0.20315789473684212,0.042105263157894736,0.10526315789473684,0.42210526315789476,0.009473684210526316,0.08210526315789476,0.10105263157894735,0.034736842105263156,7bp_8bp
ENSMUSG00000034656_gR454f,0.16750000000000004,0.43875000000000003,0.05499999999999999,0.03375,0.025,0.11250000000000002,0.07250000000000001,0.095,3bp_4bp
ENSMUSG00000016541_gR306r,0.12125,0.06625,0.12625,0.295,0.1625,0.0325,0.10250000000000004,0.09375,7bp_8bp
ENSMUSG00000016541_gR465f,0.27999999999999997,0.21666666666666667,0.04666666666666667,0.11000000000000001,0.05333333333333334,0.01,0.11333333333333329,0.16999999999999998,LessEq_2bp
ENSMUSG00000016541_gR484f,0.0825,0.5549999999999999,0.005,0.030000000000000002,0.11750000000000001,0.0225,0.060000000000000005,0.1275,3bp_4bp
ENSMUSG00000021253_gR252f,0.204,0.09400000000000001,0.082,0.088,0.10400000000000001,0.04000000000000001,0.15800000000000003,0.23,Insertion
ENSMUSG00000021253_gR90r,0.12000000000000001,0.09999999999999999,0.025714285714285714,0.1,0.3085714285714285,0.03428571428571429,0.24000000000000007,0.07142857142857142,9bp_11bp
ENSMUSG00000021253_gR49f,0.02666666666666667,0.54,0.0,0.16666666666666666,0.06666666666666667,0.12000000000000001,0.02,0.06,3bp_4bp
ENSMUSG00000040407_gR65r,0.16411764705882353,0.09294117647058824,0.06941176470588235,0.33529411764705885,0.05294117647058824,0.04647058823529412,0.08411764705882356,0.1547058823529412,7bp_8bp
ENSMUSG00000040407_gR116f,0.10683544303797468,0.08430379746835444,0.06860759493670886,0.14430379746835448,0.14455696202531645,0.20303797468354434,0.1567088607594938,0.09164556962025316,12bp_14bp
ENSMUSG00000040407_gR185r,0.145,0.075,0.265,0.115,0.17000000000000004,0.025,0.16500000000000004,0.04,5bp_6bp
ENSMUSG00000044086_gR163f,0.08,0.04,0.24666666666666665,0.12666666666666668,0.36666666666666664,0.03333333333333333,0.08666666666666667,0.02,9bp_11bp
ENSMUSG00000044086_gR256r,0.1705263157894737,0.09263157894736843,0.037894736842105266,0.03684210526315789,0.23368421052631583,0.08736842105263158,0.17578947368421052,0.16526315789473683,9bp_11bp
ENSMUSG00000044086_gR408f,0.13428571428571429,0.08571428571428573,0.2571428571428571,0.11142857142857142,0.08,0.02571428571428571,0.21428571428571433,0.09142857142857144,5bp_6bp
ENSMUSG00000028072_gR137f,0.12086956521739131,0.06086956521739131,0.33999999999999997,0.20869565217391303,0.06956521739130433,0.06956521739130435,0.048695652173913036,0.0817391304347826,5bp_6bp
ENSMUSG00000028072_gR124f,0.12444444444444445,0.2722222222222222,0.043333333333333335,0.037777777777777785,0.0811111111111111,0.19444444444444448,0.11666666666666671,0.13,3bp_4bp
